snapped_at,price,market_cap,total_volume
2022-07-26 00:00:00 UTC,0.3938874499264472,0.0,16212.8956071509
2022-07-27 00:00:00 UTC,0.383952224318066,0.0,11726.758900341825
2022-07-28 00:00:00 UTC,0.3972006082428201,0.0,11153.02496407626
2022-07-29 00:00:00 UTC,0.40080913589174766,0.0,21973.877054639655
2022-07-30 00:00:00 UTC,0.40551563807072727,0.0,24483.90757058466
2022-07-31 00:00:00 UTC,0.40600585561963065,0.0,17045.64161056054
2022-08-01 00:00:00 UTC,0.4020778907993608,0.0,89986.43672759608
2022-08-02 00:00:00 UTC,0.4080687619496652,0.0,11444.797226952349
2022-08-03 00:00:00 UTC,0.40307047328647133,0.0,6222.5732911794685
2022-08-04 00:00:00 UTC,0.3996815957523879,0.0,16858.294704914388
2022-08-05 00:00:00 UTC,0.41099041056388746,0.0,16631.28701437026
2022-08-06 00:00:00 UTC,0.4041372881338358,0.0,22750.146334694105
2022-08-07 00:00:00 UTC,0.41847084098366977,0.0,56138.134355387185
2022-08-08 00:00:00 UTC,0.3964967507607045,0.0,791838.631247817
2022-08-09 00:00:00 UTC,0.41001691217718333,0.0,20981.636052590027
2022-08-10 00:00:00 UTC,0.4024541476798992,0.0,15517.397152995462
2022-08-11 00:00:00 UTC,0.41233668290791226,0.0,12504.049662509417
2022-08-12 00:00:00 UTC,0.41715557398438263,0.0,17621.975647508596
2022-08-13 00:00:00 UTC,0.4205281424762107,0.0,26481.835383750687
2022-08-14 00:00:00 UTC,0.4321257999178837,0.0,16376.585755650996
2022-08-15 00:00:00 UTC,0.4196803685843647,0.0,123824.34355413758
2022-08-16 00:00:00 UTC,0.41756707232179574,0.0,16551.274453543723
2022-08-17 00:00:00 UTC,0.4157293707009464,0.0,8681.90561694892
2022-08-18 00:00:00 UTC,0.42024492358921733,0.0,22353.474739762343
2022-08-19 00:00:00 UTC,0.4222223226633613,0.0,7439.7061265416205
2022-08-20 00:00:00 UTC,0.4002786144878591,0.0,9072.135631331543
2022-08-21 00:00:00 UTC,0.4020985605552426,0.0,5368.437740287861
2022-08-22 00:00:00 UTC,0.4114455310727832,0.0,6560.0059602617375
2022-08-23 00:00:00 UTC,0.4160430664134665,0.0,2463.7339274230403
2022-08-24 00:00:00 UTC,0.42926641541223537,0.0,5544.407927278806
2022-08-25 00:00:00 UTC,0.4289566639274603,0.0,6003.888045329247
2022-08-26 00:00:00 UTC,0.42029888146960565,0.0,11143.596371058058
2022-08-27 00:00:00 UTC,0.41191943049671953,0.0,50383.49904558765
2022-08-28 00:00:00 UTC,0.40236318476959987,0.0,11037.823207822994
2022-08-29 00:00:00 UTC,0.4139835482973479,0.0,10474.762290403778
2022-08-30 00:00:00 UTC,0.4109271554555624,0.0,6958.468716965366
2022-08-31 00:00:00 UTC,0.40766105270871766,0.0,16051.66532352361
2022-09-01 00:00:00 UTC,0.416014704885728,0.0,17666.662981013782
2022-09-02 00:00:00 UTC,0.4261757654999318,0.0,17433.325590482844
2022-09-03 00:00:00 UTC,0.4505058372160552,0.0,9964.995340669999
2022-09-04 00:00:00 UTC,0.44416285951676476,0.0,7558.978815622238
2022-09-05 00:00:00 UTC,0.4433673434288264,0.0,8678.772772723498
2022-09-06 00:00:00 UTC,0.4530237123668899,0.0,4807.652873129837
2022-09-07 00:00:00 UTC,0.46123603144688924,0.0,7441.713588582316
2022-09-08 00:00:00 UTC,0.4784239059726881,0.0,17963.723233758446
2022-09-09 00:00:00 UTC,0.47220927438933674,0.0,13187.316343855313
2022-09-10 00:00:00 UTC,0.4606611000688871,0.0,20290.270197950587
2022-09-11 00:00:00 UTC,0.4638840307193913,0.0,12128.161653653475
